뉴스 식별자,일자,언론사,기고자,제목,통합 분류1,통합 분류2,통합 분류3,사건/사고 분류1,사건/사고 분류2,사건/사고 분류3,인물,위치,기관,키워드,top 50,본문,URL,분석제외 여부
01400701.20230530180002001,20230530,충청투데이,충청투데이,"""받은 에너지 나눠줄 수 있는 사람 되고파""",지역>충남, 문화>전시_공연, 지역>강원,,,,"박시연,이종필,우디","청양읍,군내,발산,청양군,남양면,바리스타,백세공원,성황리,대방","진로,청양군청,청소년상담복지센터,청양군청소년문화,청양군청소년상담복지센터장,솔리언,핫칠리,충남도립대,청양고등학교,청양초등학교,정산고등학교,솔리언또래상담기본,윤금선무용학원,인턴,청양교육지원청교육장,충남도립대학교총장,청양군청소년재단이사장,청양군청소년재단,수정초등학교,달콤,청양군,인턴사원,청양군청소년상담복지센터,청양군의회의,T.O.","에너지,사람,에너지,사람,개관,청양군청소년문화의집,청양군,청소년,여가,문화,조성,역량개발,지원,설립,출범,청양군청소년재단,단장,군내,청소년,성장,지원,사업들,진행,청소년들,자유,공간,자리매김,4월,청양군청소년문화의집,청소년,전용,카페,사회생활,시작,조소현,인턴사원,이야기,소개,청양군청소년문화의집,청소년,전용,카페,달콤,인턴,조소현,청양군,남양면,부모님,바리스타,자격증,취득,제빵,컴퓨터,컴퓨터,자격증,취득,노력,입사,계기,오래전,커피,흥미,아르바이트,진로,선택,평소,나이,또래,책임감,모습,사회,생활,실력,인턴,활동,기억,스스로,믿음,사람,실패,생각,자리,포기,사람,와중,아이들,에너지,부족,아이들,성찰,방법,남들,포용,능력,감사,기회,생각,인턴,활동,환경,적응,책임감,압박감,좌절,순간,남들,생각,순간들,마지막,회사,인생,순간,이야기,선생님,조언,과거,좌절,보단,기회,생각,긍정적,생각,순간들,회사,입사,시점,최선,에너지,사람,노력,계획,솔리언,또래,상담,기본,교육,대화,경청,능력,청양군청소년재단,이사장,이종필,청소년상담복지센터,센터장,박시연,솔리언또래상담기본교육,솔리언또래상담기본교육,또래상담자들,일정,상담훈련,또래들,해결,학교생활,지지,도움,제공,프로그램,솔리언또래상담기본교육,친구,의미,공감,경청,고민,상담기법,청소년들,눈높이,8회,운영,청양초등학교,수정초등학교,시작,청양고등학교,정산고등학교,또래,상담자,대상,진행,기본교육,청소년들,건강,또래관계문제,해결,학교폭력예방,친구관계,긍정,영향,교육,참여,학생,친구,의미,생각,자신,생각,또래상담자,자신,표현,친구들,청양군,청소년,상담,복지,센터장,박시연,교육,청소년들,또래,물론,대화,경청,능력,학교폭력,문제들,사전,예방,효과,청양군청소년상담복지센터,위기,청소년,상담,지원,상시,운영,기타,문의사항,청소년상담복지센터,문의,대방출,축제,청양군,청소년,청양군,청소년,축제,청소년,청양군청소년재단,주관,백세공원,청양읍,성황리,축제,청양군,청소년,주제,청소년들,희망,자유,발산,행사,기념식,청소년,동아리,공연,운영,체험,부스,축하공연,연예인,축하,공연,진행,기념식,모범,청소년,표창,장학금,전달,표창,모범,청소년,청양군수표창,김규리,청양초,청양군의회의장표창,이나현,정산초,청양,교육,지원청,교육장,표창,이다,청양고,5명,김성실,충남도립대학교,총장,표창,충남도립대,박현서,청양군청소년재단,이사장,표창,청양초,3명,24명,수여,문화재,활용,사업,추진,온닮,3명,청소년,방과,아카데미,청소년,장학금,전달,축제,흥겨움,동아리,공연,체험,부스,청소년들,호응,공연,청소년,동아리,연필,지우개,밴드,청소년문화,T.O.C,댄스,청양중,윤금선무용학원,꿈다래,사물놀이,청양고,시크릿,청양초,CSB,밴드,청신여중,핫칠리,밴드,충남도립대,11개,참여,신명,무대,체험,부스,체험,자율,주행,자동차,체험,로봇,스포츠,풍선,이용,열기구,페이스,페인팅,방향제,천연,아로마,샤쉐,거리,먹거리,제공,마지막,행사,연예인,축하,공연,랩퍼,키썸,우디,참여,축제,백미,장식,이종필,이사장,청소년들,주인,청소년,문화,체험,진로,문화,예술,재단,청양군,청소년들,프로그램,지원","청양군,청소년들,청양군청소년재단,청양군청소년문화의집,사회생활,솔리언또래상담기본교육,기념식,박시연,부스,청양고,자격증,책임감,연예인,상담자,남들,조소현,자동차","""받은 에너지 나눠줄 수 있는 사람 되고파"" 

2017년 5월 개관한 청양군청소년문화의집. 이곳은 청양군내 청소년들의 건전한 여가문화 조성과 역량개발을 지원하기 위해 설립된 곳이다. 특히 지난 2021년 청양군청소년재단 출범과 함께 새롭게 단장하고 군내 청소년들의 성장 지원을 위한 다양한 사업들을 진행하며 청소년들이 언제나 자유롭게 찾아와 쉴수 있는 ..",https://www.cctoday.co.kr/news/articleView.html?idxno=2178702,
01400201.20230529183604002,20230529,대전일보,박대항 기자,"(재)청양군청소년재단, 관내 지역아동센터 공동업무협약 체결",지역>충남, 지역>충북, 지역>경기,,,,박시연,"청양군 청소년,청양군,화성지역","정산지역아동센터,청양공부방지역아동센터,청소년상담,지역아동센터,청양군청소년상담복지센터,청양군청소년재단","청양군청소년재단,관내,지역,아동,센터,공동,업무,협약,체결,책임,의식,심리,정서적,커뮤니티활동,청양군청소년상담복지센터,센터장,박시연,지역아동센터,청양군,관내,지역,아동,센터,정산지역아동센터,청양공부방지역아동센터,화성지역아동센터,업무협약,체결,29일,사진,청소년상담복지센터,제공,청양,청양군청소년상담복지센터,센터장,박시연,지역아동센터,청양군,관내,지역,아동,센터,정산지역아동센터,청양공부방지역아동센터,화성지역아동센터,업무협약,체결,29일,협약,목적,기관들,의식,사회,공동체,책임,발굴,지역,사회,상호,연대,상담,대상자,교육,서비스,지원,심리,집단,프로그램,지원,정서적,커뮤니티활동,협력,체계,구축,박시연센터장,복지향상,청양군,청소년,복지,향상,건강,성장,공동,연계,협력,지속적,구축","청양군,청양,대상자,청양군청소년상담복지센터,박시연,지역아동센터,센터장,커뮤니티활동,기관들,청소년상담복지센터,화성,박시연센터장,정산지역아동센터,화성지역아동센터,공부방,업무협약,청양공부방지역아동센터,공동체,복지향상,청양군청소년재단,센터,지역,지원,책임,구축,공동,상담,심리,관내,청소년","청양군청소년상담복지센터(센터장 박시연)가 청양군 관내 지역아동센터인 정산지역아동센터, 청양공부방지역아동센터, 화성지역아동센터와 업무협약을 체결했다고 29일 밝혔다. 사진=청소년상담복지센터 제공 [청양]청양군청소년상담복지센터(센터장 박시연)가 청양군 관내 지역아동센터인 정산지역아동센터, 청양공부방지역아동센터, 화성지역아동센터와 업무협약을 체결했다고 29일..",http://www.daejonilbo.com/news/articleView.html?idxno=2066402,
01400351.20230528220106002,20230528,중도일보,최병환 기자,"청양 청소년복지센터, 군내 지역아동센터와 업무 협약",지역>충남, 지역>충북, 지역>대전,,,,박시연,"군내,정산,청양군,화성지역,정산지역,청양","청양공부방지역아동센터,청소년상담복지센터,지역아동센터,청양","청양,청소년,복지,센터,군내,지역,아동,센터,업무,협약,정산지역아동센터,청양공부방지역아동센터,화성지역아동센터,협약,상호연대,상담,대상자,발굴,서비스,지원,협력,체계,구축,청양군,청소년,상담,복지,센터,지역아동센터,군내,지역,아동,센터,업무협약,체결,사진,협약,청소년상담복지센터,정산지역아동센터,청양공부방지역아동센터,화성지역아동센터지역사회,상호연대,발굴,상담,대상자,서비스,지원,교육,집단프로그램,지원,심리,정서적,커뮤니티활동,협력체계,구축,박시연,센터장,청소년,복지,향상,건강,성장,협력,공동,연계,지속,구축,상담,위기,청소년,지원,청양,청소년,상담,복지,센터,문의","청양,협력체계,청소년상담복지센터,상호연대,화성,대상자,정산지역아동센터,청양군,커뮤니티활동,집단프로그램,박시연,센터장,지역아동센터,화성지역아동센터지역사회,화성지역아동센터,업무협약,공부방,청양공부방지역아동센터,센터,청소년,지원,지역,구축,협약,상담,협력,군내,복지,공동,연계,서비스,발굴,업무","청양군 청소년상담복지센터가 25일 군내 지역아동센터와 업무협약을 체결했다.〈사진〉
협약을 맺은 청소년상담복지센터, 정산지역아동센터, 청양공부방지역아동센터, 화성지역아동센터지역사회는 상호연대, 상담 대상자 발굴 서비스 지원, 교육 집단프로그램 지원, 심리 정서적 커뮤니티활동 등 협력체계를 구축한다.
박시연 센터장은 ""청소년 복지향상과 건강한 성장을 위한 ..",http://www.joongdo.co.kr/web/view.php?key=20230528010008282,
01400201.20230525183545002,20230525,대전일보,박대항 기자,"청양군가족문화센터, 평생학습관 첫삽 뜬다.",지역>충남, 지역>강원, 지역>충북,,,,김돈곤,"대도,바리스타실,청양,청양군가족문화센터","랜드마크,육아종합지원센터,청양군,원천,가족문화센터","청양군가족문화센터,평생학습관,복지,교육,문화,융복합,공간,전망,랜드마크,부상,청양군,복지,교육,문화,융복합,공간,부상,군민,행복,요람,원천,가족문화센터,평생학습관,사진,가족문화센터,평생,학습관,조감도,사진,청양군,제공,청양,청양군,복지,교육,문화,융복합,공간,부상,군민,행복,요람,원천,가족문화센터,평생학습관,동아리,평생,학습,식전,공연,청양,스마트,전진,대회,기념식,시작,착공식,완공,완공,건축,규모,연면적,지하,지상,4층,시설,사업비,투입,배치,공간,시설,체험실,영유아,육아종합지원센터,가족센터,다목적홀,가족,센터,센터,생활,문화,센터,청소년,상담,복지,센터,평생,학습관,스터디,카페,강의실,동아리,평생,학습관,바리스타실,요리실,지하,주차장,40대,사업,사회,자본,SOC,선정,복합,공모,사업,시작,중앙투자심사,지방,재정,중앙,투자,심사,기본,실시설계,용역,공사,발주,사업,가족문화센터,평생학습관,유아,노년층,세대,복지,교육,공간,문화,복합,랜드마크,시설물,사업,대상지,주변,유치원,도서관,고교,교육시설,집적,조성,효과,극대화,전망,김돈곤,군수,30일,군민,염원,가족문화센터,평생학습관,역사적,축하,대도약,청양,완성,스마트청양,군민운동,한마음,동참","학습관,청양,평생학습관,가족문화센터,바리스타실,랜드마크,청양군,사업비,다목적홀,4층,조감도,중앙투자심사,영유아,기념식,한마음","청양군의 복지 교육 문화 융복합 공간으로 부상될 군민 행복의 요람이자 배움의 원천이 될 가족문화센터와 평생학습관이 첫삽을 뜬다.<사진은 가족문화센터와 평생학습관 조감도>사진=청양군 제공 [청양]청양군의 복지 교육 문화 융복합 공간으로 부상될 군민 행복의 요람이자 배움의 원천이 될 가족문화센터와 평생학습관이 첫삽을 뜬다. 
 
오는 30일 평생학습 동아리..",http://www.daejonilbo.com/news/articleView.html?idxno=2066050,
01400601.20230525162410002,20230525,충청일보,이용현 기자,"(재)청양군청소년재단, '2023 청양군 청소년 축제'개최",지역>충남, 지역>충북, 문화>전시_공연,,,,이종필,"청양군,충남,백세건강공원","동영중,청양군 청소년,윤금선무용학원,청양군청소년재단,우디,CSDT,충남도립대,청소년재단","청양군청소년재단,청양군,청소년,축제,개최,충남,제정,청양군청소년재단,청양군,청소년의날,조례,충남,청소년,기념,축제,청양군,청소년,청양군,청소년,일원,청양군,소재,백세건강공원,진행,축제,충남,제정,청양군,청소년,조례,의거,개최,관내,청소년,자발적,주체적,청소년,문화,형성,즐거움,청양군,청소년,슬로건,출발,3부,기획,축제,기념식,청소년,동아리,공연,공연,체험,부스,운영,연예인,축하,진행,1부,기념식,청양군내,학생들,시상,상장,수여,2부,공연,청소년,동아리,체험,부스,운영,공연,청소년,동아리,오카리나,동영중,윤금선무용학원,꿈다래,청양고,스타트,페이지,문화의집,연필,지우개,문화의집,T.O.C,청양중,뽀로로,청양중,핫칠리,충남도립대,CSDT,청신여중,CSB,청신여중,어도러블,문화의집,참여,체험,부스,자율,주행,자동차,체험,육축,로봇,체험,애니메이션,더빙,체험,로봇,스포츠,골프,컬링&,체험,22개,평소,것들,구성,마지막,키썸,여성,래퍼,우디,남성,싱어송라이터,연예인,축하,공연,마무리,이사장,이종필,청소년,재단,충남,제정,청양군,청소년,지역,자랑,행사,청소년,복지,향상,청양군,청소년재단,최선,노력","청양군,충남,연예인,3부,청신여중,기념식,의집,문화의집,청소년재단,이종필,청양중,자동차,백세건강공원,부스,2부,1부,청양군청소년재단,학생들,충남도립대,핫칠리,꿈다래,청양고,우디,윤금선무용학원,동영중","충남 최초로 제정된 청양군 청소년의날 조례 충남 청양군청소년재단은 5월 청소년의 날을 기념하여 '2023 청양군 청소년 축제,청양군 청소년! 놀러5樂!'을 지난 20일 청양군 소재 백세건강공원 일원에서 진행했다. 

이번 축제는 충남 최초로 제정된 '청양군 청소년의 날 조례'에 의거 개최하게 되었으며, 관내 청소년들이 자발적..",https://www.ccdailynews.com/news/articleView.html?idxno=2206942,
01400601.20230525162410003,20230525,충청일보,이용현 기자,"청양군, 오는 30일 가족문화센터 평생학습관 착공",지역>충남, 지역>강원, 지역>충북,,,,김돈곤,"대도,청양군,충남,바리스타실,송방리,청양","육아종합지원센터,청양군,원천,가족문화센터","청양군,가족,문화,센터,평생,학습관,착공,복지,교육,문화,융복합,공간,청양군,랜드마크,부상,전망,충남,행복,군민,요람,원천,가족문화센터,평생학습관,청양읍,송방리,4번지,착공,25일,이날,예정,착공식,평생,학습,동아리,식전,공연,1부,스마트,청양&,전진,대회,기념식,진행,예정,가족문화센터,평생학습관,유아,노년층,세대,복지,교육,공간,문화,복합,랜드마크,시설물,사업,대상지,주변,유치원,도서관,고교,교육시설,집적,조성,효과,극대화,전망,완공,완공,시설,사업비,투입,건축,규모,연면적,8,418,지하,sim,지상,4층,배치,공간,시설,체험실,영유아,육아종합지원센터,가족센터,다목적홀,가족,센터,센터,생활,문화,센터,청소년,상담,복지,센터,평생,학습관,스터디,카페,강의실,동아리,평생,학습관,바리스타실,요리실,지하,주차장,40대,사업,사회,자본,SOC,선정,복합,공모,사업,시작,중앙투자심사,지방,재정,중앙,투자,심사,기본,실시설계,용역,공사,발주,김돈곤,군수,30일,군민,염원,가족문화센터,평생학습관,역사적,축하,대도약,청양,완성,스마트청양&,군민운동,한마음,동참","학습관,평생학습관,가족문화센터,랜드마크,바리스타실,청양,사업비,4층,다목적홀,한마음,중앙투자심사,기념식,영유아,충남,청양군,1부,스마트청양","복지,교육,문화 융복합 공간,새 랜드마크 부상 전망 충남 청양군이 오는 30일 군민 행복의 요람이자 배움의 원천이 될 가족문화센터와 평생학습관(청양읍 송방리 173-4번지) 착공에 들어간다고 25일 밝혔다. 

이날 오후 1시 40분에 열릴 예정인 착공식은 평생학습 동아리 두 팀의 식전 공연에 이어 1부 '스마트 청양' 전진 대회, 2부 ..",https://www.ccdailynews.com/news/articleView.html?idxno=2206961,
01400401.20230525101937001,20230525,중부매일,이병인 기자,청양군 '가족문화센터 평생학습관' 착공,지역>충남, 지역>강원, 지역>충북,,,,김돈곤,"대도,청양군,바리스타실,송방리,청양","육아종합지원센터,원천,가족문화센터","평생학습관,청양군,가족,문화,센터,평생,학습관,착공,중부매일,이병,청양군,군수,김돈곤,행복,군민,요람,원천,가족문화센터,평생학습관,청양읍,송방리,4번지,착공,가족문화센터,평생학습관,유아,노년층,세대,복지,교육,공간,문화,복합,랜드마크,시설물,사업,대상지,주변,유치원,도서관,중고교,교육시설,집적,조성,효과,극대화,전망,완공,완공,시설,사업비,투입,건축,규모,연면적,지하,지상,4층,공간,시설,체험실,영유아,육아종합지원센터,다목적홀,가족,센터,센터,생활문화센터,상담복지센터,청소년,상담,복지,센터,평생,학습관,스터디,카페,강의실,동아리방,바리스타실,평생,학습관,요리실,지하,주차장,40대,사업,사회,자본,SOC,선정,복합,공모,사업,시작,중앙투자심사,지방,재정,중앙,투자,심사,기본,실시설계,용역,공사,발주,김돈곤,군수,군민,염원,가족문화센터,평생학습관,역사적,축하,대도약,청양,완성,스마트청양,군민운동,한마음,동참","학습관,평생학습관,가족문화센터,4층,청양군,청양,사업비,한마음,중앙투자심사,영유아,김돈곤,바리스타실,극대화,강의실,도서관,실시설계,동아리방,스마트청양,중고교,송방리,노년층,시설물,육아종합","［중부매일 이병인 기자］ 청양군(군수 김돈곤)이 오는 30일 군민 행복의 요람이자 배움의 원천이 될 가족문화센터와 평생학습관(청양읍 송방리 173-4번지) 착공에 갖는다. 

가족문화센터와 평생학습관은 유아에서 노년층까지 전 세대를 아우르는 복지와 교육, 문화 복합 공간이자 새로운 랜드마크로 떠오를 시설물이다. 

특히 사업대상지 주변에 유치원, 도서관..",www.jbnews.com/news/articleView.html?idxno=1395270,
01400201.20230524184530003,20230524,대전일보,박대항 기자,"청양군, 자살예방에 나서",지역>충남, 지역>충북, 사회>여성,,,,,"군내,청양군","애경케미칼,정신,청양군,보건의료원장,청양군보건의료원,매일유업,충남정신건강관리망","청양군,자살예방,사업장,마음,프로그램,운영,청양,청양군,군내,18곳,사업장,매일유업,애경케미칼,마음,사업장,지정,매일유업,현판,마음,프로그램,마음,중장년,근로자,정신,건강,자살,예방,인식,개선,도모,사업,발굴,구축,개입,체계,사회,안전망,형성,목적,사업,대상,지정,기업,청양군보건의료원,청양군,정신,건강,복지,센터,근로자,검진,조성,근무,환경,프로그램,운영,추진,사업,충남정신건강관리망,SIMS,상담,정신,건강,검진,위험군,대면,치료,연계,건강,프로그램,진행,정신,자살,예방,교육,사업주,참여,정신,건강,캠페인,자살,예방,김상경,보건,의료,원장,마음,마음,사업장,추진,자살,조기,발굴,프로그램,운영,감소,중장년,자살,이바지","사업장,중장년,청양군,매일유업,근로자,김상경,위험군,사업주,애경케미칼,안전망,충남정신건강관리망,청양군보건의료원,18곳,청양,자살예방","[청양]청양군이 군내 50인 이상 사업장 18곳 중 매일유업과 애경케미칼 2곳을 '마음 봄' 사업장으로 지정하고 지난 23일 매일유업에 첫 현판을 걸었다. 
 
마음 봄 프로그램은 중장년 근로자들의 정신 건강을 살피면서 자살 예방 인식 개선을 도모하는 사업으로 고위험군 발굴과 개입 체계 구축을 통해 사회 안전망을 형성하는 것이 목적이다. 
 
사업 대상..",http://www.daejonilbo.com/news/articleView.html?idxno=2065772,
01400601.20230524153759002,20230524,충청일보,이용현 기자,"청양군, 사업장 2곳에서 '마음 봄' 프로그램 운영",지역>충남, 지역>충북, 사회>여성,,,,,"군내,청양군,충남","애경케미칼,정신,청양군,보건의료원장,청양군보건의료원,매일유업,충남정신건강관리망","청양군,사업장,마음,프로그램,운영,충남,청양군,군내,18곳,사업장,매일유업,애경케미칼,마음,봄&,사업장,지정,매일유업,현판,마음,프로그램,마음,중장년,근로자,정신,건강,자살,예방,인식,개선,도모,사업,발굴,구축,개입,체계,사회,안전망,형성,목적,사업,대상,지정,기업,청양군보건의료원,청양군,정신,건강,복지,센터,근로자,검진,조성,근무,환경,프로그램,운영,추진,사업,충남정신건강관리망,SIMS,상담,정신,건강,검진,위험군,대면,치료,연계,건강,프로그램,진행,정신,자살,예방,교육,사업주,참여,정신,건강,캠페인,자살,예방,김상경,보건,의료,원장,마음,마음,사업장,추진,자살,조기,발굴,프로그램,운영,감소,중장년,자살,이바지","사업장,중장년,청양군,매일유업,근로자,김상경,위험군,사업주,애경케미칼,안전망,충남정신건강관리망,청양군보건의료원,18곳,충남","충남 청양군이 군내 50인 이상 사업장 18곳 중 매일유업과 애경케미칼 2곳을 '마음 봄' 사업장으로 지정하고 지난 23일 매일유업에 첫 현판을 걸었다. 

마음 봄 프로그램은 중장년 근로자들의 정신 건강을 살피면서,자살 예방 인식 개선을 도모하는 사업으로 고위험군 발굴과 개입 체계 구축을 통해 사회 안전망을 형성하는 것이 목적이다. 

..",https://www.ccdailynews.com/news/articleView.html?idxno=2206695,
01400401.20230524102358001,20230524,중부매일,이병인 기자,"청양군, 사업장 '마음 봄' 프로그램 운영",지역>충남, 지역>충북, 사회>여성,,,,김돈곤,"군내,청양군,충남","애경케미칼,정신,보건의료원장,청양군보건의료원,매일유업","청양군,사업장,마음,프로그램,운영,중부매일,이병,청양군,군수,김돈곤,18곳,사업장,매일유업,애경케미칼,마음,사업장,지정,현판,마음,프로그램,마음,중장년,근로자,정신,건강,자살,예방,인식,개선,도모,사업,발굴,구축,개입,체계,사회,안전망,형성,목적,사업,대상,지정,기업,청양군보건의료원,청양군,정신,건강,복지,센터,근로자,검진,조성,근무,환경,프로그램,운영,추진,사업,충남정신건강관리망,SIMS,검진,정신,건강,상담,치료,연계,대면,진행,프로그램,정신,건강,교육,자살,예방,사업주,참여,정신,건강,캠페인,자살,예방,김상경,보건,의료,원장,마음,마음,사업장,추진,자살,조기,발굴,프로그램,운영,감소,중장년,자살,이바지","사업장,중장년,청양군,근로자,김상경,애경케미칼,안전망,김돈곤,건강관리망,청양군보건의료원,사업주,충남정신건강관리망,충남,18곳,매일유업","［중부매일 이병인 기자］ 청양군(군수 김돈곤)이 지난 23일 군내 50인 이상 사업장 18곳 중 매일유업과 애경케미칼 2곳을 '마음 봄' 사업장으로 지정하고 첫 현판을 걸었다. 

마음 봄 프로그램은 중장년 근로자들의 정신 건강을 살피면서 자살 예방 인식 개선을 도모하는 사업으로 고위험군 발굴과 개입 체계 구축을 통해 사회 안전망을 형성하는 것이 목적이..",www.jbnews.com/news/articleView.html?idxno=1395121,
01400701.20230523141958001,20230523,충청투데이,윤양수 기자,청양의 주인은 우리 청양군 청소년 축제 호응,문화>전시_공연, 지역>강원, 지역>충남,,,,"이종필,우디","청양읍,발산,청양군,백세공원,성황리","진로,윤금선무용학원,청양군,청양교육지원청교육장,충남도립대학교총장,청양군청소년재단이사장,청양군청소년재단,청양군의회의,청양,핫칠리,충남도립대,T.O.","청양,주인,청양군,청소년,축제,호응,청양군,청소년,축제,청소년,청양군청소년재단,주관,백세공원,청양읍,성황리,축제,청양군,청소년,주제,청소년들,희망,자유,발산,행사,기념식,청소년,동아리,공연,운영,체험,부스,축하공연,연예인,축하,공연,진행,기념식,모범,청소년,표창,장학금,전달,표창,모범,청소년,청양군수표창,김규리,청양초,청양군의회의장표창,이나현,정산초,청양,교육,지원청,교육장,표창,이다,청양고,5명,김성실,충남도립대학교,총장,표창,충남도립대,박현서,청양군청소년재단,이사장,표창,청양초,3명,24명,수여,문화재,활용,사업,추진,온닮,3명,청소년,방과,아카데미,청소년,장학금,전달,축제,흥겨움,동아리,공연,체험,부스,청소년들,호응,공연,청소년,동아리,연필,지우개,밴드,청소년문화,T.O.C,댄스,청양중,윤금선무용학원,꿈다래,사물놀이,청양고,시크릿,청양초,CSB,밴드,청신여중,핫칠리,밴드,충남도립대,11개,참여,신명,무대,체험,부스,체험,자율,주행,자동차,체험,로봇,스포츠,풍선,이용,열기구,페이스,페인팅,방향제,천연,아로마,샤쉐,거리,먹거리,제공,마지막,행사,연예인,축하,공연,랩퍼,키썸,우디,참여,축제,백미,장식,이종필,이사장,청소년들,주인,청소년,문화,체험,진로,문화,예술,재단,청양군,청소년들,프로그램,지원","청양군,청양,기념식,부스,청소년들,청양고,연예인,자동차,충남도립대,3명,청양군청소년재단,이사장,문화재,꿈다래,청양읍,김성실,박현서,장학금","[충청투데이 윤양수 기자] 2023 청양군 청소년 축제가 5월 청소년의 달을 맞아 청양군청소년재단 주관으로 지난 20일 청양읍 백세공원에서 성황리에 열렸다. 

이번 축제는 청양군 청소년! 놀러 5樂 이라는 주제로 청소년들에게 꿈과 희망을 심어주고 다양한 꿈과 끼를 자유롭게 발산할 수 있는 장으로 꾸려졌다. 

행사는 1부 기념식에 이어 2부 청소년 동..",https://www.cctoday.co.kr/news/articleView.html?idxno=2178328,
01400351.20230522220134001,20230522,중도일보,최병환 기자,청양구기자 재배농가 역량 강화 교육,지역>울산, 지역>충남, 지역>전북,,,,,"청양구,군내,청양구기자연구회장,대치면,청양구기","청양군,청양구기자,농림축산식품부","교육,청양구,재배,농가,역량,강화,재배,농가,대상,재배,병해충방제,실무,교육,청양군,40여,구기자,재배,농가,대상,역량,강화,교육,사진,농장,신춘식,청양구,회장,교육,재배,병해충,방제,실무,중심,진행,즉석,상담,토의,농가,교육,만족도,3월,1회,신규,귀농인,5년,귀농인,대상,군내,농가,외부,전문가,역량교육,100년,재배역사,자랑,청양구기자,품목,지역,특화,전국,시장,지배,소규모,고령화,관습,재배,대외경쟁력,상황,재배,규모,전문화,기계화,경영비,절감,구기자,생산,각종,지원,조성사업비,청양구,융복합,산업,지구,조성,사업비,30억,확보,대치면,먹거리,종합,타운,부지,구기자산지유통센터,조성,구기자사업단,구성,생산자,소비자,교육,전략상품개발,홍보마케팅,집중,농림,축산,식품부,사업비,활용,개선,효능,청양구기자,건강,식품,개별,인증,확보,진행,관계자,청양구기자,효능,작목,한약재,활용,원물,유통,극복,구기자,산업,생산,제조,가공,유통,서비스,복합,6차,산업,전환","청양구,청양구기자,사업비,1회,대치면,귀농인,신춘식,융복합,병해충,홍보마케팅,기계화,소규모,경영비,고령화,전문화,생산자,경쟁력,구기자산지유통센터","청양군이 19일 구기자 재배 농가 40여 명을 대상으로 역량 강화교육을 했다.〈사진〉
신춘식 청양구기자연구회장 농장에서 열린 이 날 교육은 재배 기술과 병해충 방제 등 꼭 필요한 실무 중심으로 진행됐다. 이어 즉석 상담과 토의로 농가의 교육 만족도를 높였다. 군은 3월부터 매월 1회 이상 신규 귀농인과 5년 차 이내 귀농인을 대상으로 군내 선도 농가와 ..",http://www.joongdo.co.kr/web/view.php?key=20230522010006402,
01400201.20230522183106002,20230522,대전일보,박대항 기자,100년 역사 청양구기자 소비자에 맞는 구기자 생산에 주력,지역>전북, 지역>충남, 지역>울산,,,,신춘식,"청양구,군내,청양군,대치면,양사리,청양구기,비봉면","청양구기자연구회장,청양구기자연구회,청양구기자,농림축산식품부","역사,청양구,소비자,구기자,생산,주력,강화,청양구,재배,농가,역량,전통,청양구기자,변모,구기자,사랑,귀농,귀농인,구기자,재배,농가,참여,비봉면,양사리,신춘식,사진,오른쪽,청양구기자연구회장,농장,역량,강화,교육,진행,구기자,변신,사진,청양군,제공,청양,100년,전통,청양구기자,변모,구기자,생산,농가,역량,강화,청양구기자,변신,구기자,사랑,귀농,귀농인,구기자,재배,농가,비봉면,양사리,신춘식,사진,오른쪽,청양구기자연구회장,농장,역량,강화,교육,진행,구기자,변신,교육,재배,병해충,방제,현장,실무,중심,진행,즉석,상담,토의,수강,농가,만족도,청양군,3월,1회,역량,강화,시간,군내,농가,외부,전문가,신규,귀농인,5년,귀농인들,재배,역사,자랑,청양구기자,품목,지역,특화,전국,시장,지배,소규모,고령화,관습,재배,대외경쟁력,상황,청양군,청양구기자연구회,재배,규모,전문화,기계화,경영비,절감,구기자,생산,각종,지원,구기자역량강화,진력,조성사업비,청양구,융복합,산업,지구,조성,사업비,30억,확보,대치면,먹거리,종합,타운,부지,구기자산지유통센터,조성,구기자사업단,구성,생산자,소비자,교육,전략상품개발,홍보마케팅,집중,농림,축산,식품부,사업비,활용,개선,효능,청양구기자,건강,식품,개별,인증,확보,진행,신춘식,회장,청양구기자,구기자,생산,주력,이젠,소비자들,구기자,모색,노력,생산,구기자,진력,신규,귀농인,구기자,생산,농가,구기자생산,투여,노하우,공개,전달,생각,관계자,청양구기자,효능,작목,한약재,활용,원물,유통,극복,구기자,산업,생산,제조,가공,유통,서비스,복합,6차,산업,전환","청양구,청양구기자,소비자,사업비,청양군,귀농인,신춘식,대치면,비봉면,융복합,홍보마케팅,소규모,기계화,고령화","-청양구기자 재배 농가 역량 강화 
 
 
 
 
 
100년 전통의 청양구기자의 참다운 변모를 위해 구기자를 사랑해 귀농한 귀농인을 비롯해 구기자 재배 농가 40여 명이 참여한 가운데 비봉면 양사리 신춘식(사진 오른쪽) 청양구기자연구회장의 농장에서 역량 강화교육을 진행하는 등 구기자의 새로운 변신에 힘을 모았다.사진=청양군 제공[청양]100년 전통의 ..",http://www.daejonilbo.com/news/articleView.html?idxno=2065296,
